alg,frame1,frame2,seconds,hd
ICP,85,84,0.517869,5.65859
PCA,85,84,0.000674,6.2308
FVR,85,84,18.5917,5.52144
FVR3D,85,84,37.9987,14.8199
FVR3D-2,85,84,19.6615,8.57848
FFVR,85,84,4.6462,5.26433
none,86,85,0,5.80174
FM2D,86,85,0.496603,5.46128
FM3D,86,85,15.8547,5.80174
ICP,86,85,0.512811,4.98217
PCA,86,85,0.000665,6.33628
FVR,86,85,18.5278,5.52589
FVR3D,86,85,38.1608,11.7883
FVR3D-2,86,85,20.231,5.10926
FFVR,86,85,4.68807,5.175
none,87,86,0,12.2272
FM2D,87,86,0.490097,11.8381
FM3D,87,86,15.864,12.2272
ICP,87,86,1.00334,14.3936
PCA,87,86,0.000654,12.9736
FVR,87,86,18.6192,12.0916
FVR3D,87,86,38.2288,12.9224
FVR3D-2,87,86,20.0482,11.1287
FFVR,87,86,4.64061,12.31
none,88,87,0,4.55648
FM2D,88,87,0.558702,4.23072
FM3D,88,87,16.2193,4.55648
ICP,88,87,0.836468,4.1011
PCA,88,87,0.000676,4.76402
FVR,88,87,18.7181,4.04538
FVR3D,88,87,38.4372,4.35281
FVR3D-2,88,87,20.0317,4.17463
FFVR,88,87,4.58204,4.11016
none,89,88,0,5.56398
FM2D,89,88,0.547444,5.40225
FM3D,89,88,15.8667,5.56398
ICP,89,88,0.65757,5.2794
PCA,89,88,0.000654,5.49561
FVR,89,88,18.4596,5.13789
FVR3D,89,88,37.9866,5.35241
FVR3D-2,89,88,19.8172,5.10947
FFVR,89,88,4.80812,6.29596
none,90,89,0,5.19613
FM2D,90,89,0.525933,4.48134
FM3D,90,89,15.8736,5.19613
ICP,90,89,0.519538,4.83774
PCA,90,89,0.000659,5.51046
FVR,90,89,18.5036,4.65121
FVR3D,90,89,37.9834,5.12319
FVR3D-2,90,89,20.4837,5.47246
FFVR,90,89,4.64748,4.53805
none,91,90,0,5.15463
FM2D,91,90,0.50353,4.75319
FM3D,91,90,15.847,5.15463
ICP,91,90,0.752996,4.44643
PCA,91,90,0.000947,6.03052
FVR,91,90,18.6337,4.84239
FVR3D,91,90,37.9829,7.86459
FVR3D-2,91,90,20.7126,4.30265
FFVR,91,90,4.68189,4.95468
none,92,91,0,6.20325
FM2D,92,91,0.504427,5.43137
FM3D,92,91,16.0873,6.20325
ICP,92,91,0.549142,4.93725
PCA,92,91,0.000659,5.77274
FVR,92,91,18.6973,6.04944
FVR3D,92,91,38.3338,10.4623
FVR3D-2,92,91,20.5115,5.12627
FFVR,92,91,4.67437,5.62692
none,93,92,0,5.94651
FM2D,93,92,0.493234,5.12457
FM3D,93,92,16.0303,5.94651
ICP,93,92,0.38039,5.62709
PCA,93,92,0.000791,5.80918
FVR,93,92,18.5522,5.78819
FVR3D,93,92,37.8588,7.05849
FVR3D-2,93,92,20.0775,5.35464
FFVR,93,92,4.65946,5.39969
none,94,93,0,4.88241
FM2D,94,93,0.482114,4.55194
FM3D,94,93,15.8723,4.88241
ICP,94,93,0.686876,4.16909
PCA,94,93,0.000659,4.80912
FVR,94,93,18.4998,5.15476
FVR3D,94,93,37.6306,5.18538
FVR3D-2,94,93,20.0913,4.25999
FFVR,94,93,4.68097,4.47087
none,95,94,0,4.93298
FM2D,95,94,0.479146,4.65256
FM3D,95,94,15.881,4.93298
ICP,95,94,1.04384,4.71351
PCA,95,94,0.000661,5.77068
FVR,95,94,18.633,5.64755
FVR3D,95,94,38.1038,7.8804
FVR3D-2,95,94,20.0737,4.46333
FFVR,95,94,4.67869,5.29733
none,96,95,0,4.9056
FM2D,96,95,0.475295,4.29916
FM3D,96,95,16.0136,4.9056
ICP,96,95,0.690629,4.47528
PCA,96,95,0.00066,5.20634
FVR,96,95,18.7335,4.35102
FVR3D,96,95,38.1314,5.34377
FVR3D-2,96,95,19.9369,4.73519
FFVR,96,95,4.66724,4.10004
none,97,96,0,4.49685
FM2D,97,96,0.455708,3.88647
FM3D,97,96,15.9185,4.49685
ICP,97,96,0.987377,5.64178
PCA,97,96,0.000697,4.70975
FVR,97,96,19.0429,4.95066
FVR3D,97,96,37.8865,5.13356
FVR3D-2,97,96,20.3108,6.07845
FFVR,97,96,4.77639,4.12947
none,98,97,0,8.56977
FM2D,98,97,0.547663,4.5137
FM3D,98,97,15.9422,8.56977
ICP,98,97,0.659346,4.18354
PCA,98,97,0.000788,4.151
FVR,98,97,18.4566,4.20178
FVR3D,98,97,38.3166,7.07291
FVR3D-2,98,97,20.1821,4.33969
FFVR,98,97,4.658,4.07706
none,99,98,0,6.41842
FM2D,99,98,0.455876,5.81548
FM3D,99,98,15.8856,6.41842
ICP,99,98,0.866157,4.5457
PCA,99,98,0.000655,17.3444
FVR,99,98,18.4538,7.5343
FVR3D,99,98,38.0354,8.01908
FVR3D-2,99,98,20.3538,4.63296
FFVR,99,98,4.64926,10.314
none,100,99,0,4.81182
FM2D,100,99,0.454506,4.68134
FM3D,100,99,15.8748,4.81182
ICP,100,99,0.997195,4.5185
PCA,100,99,0.000659,4.99461
FVR,100,99,18.4962,5.76738
FVR3D,100,99,37.9657,6.96315
FVR3D-2,100,99,20.0896,4.41353
FFVR,100,99,4.65052,5.14563
none,101,100,0,4.87162
FM2D,101,100,0.467751,4.39974
FM3D,101,100,16.0513,4.87162
ICP,101,100,0.532937,4.48913
PCA,101,100,0.000661,5.14446
FVR,101,100,18.6276,4.23658
FVR3D,101,100,38.0534,5.47882
FVR3D-2,101,100,19.7491,4.14827
FFVR,101,100,4.5769,4.4263
none,102,101,0,4.48658
FM2D,102,101,0.463529,3.68434
FM3D,102,101,15.8929,4.48658
ICP,102,101,0.347343,4.67433
PCA,102,101,0.000663,5.19124
FVR,102,101,18.7767,3.82354
FVR3D,102,101,38.041,4.62351
FVR3D-2,102,101,19.789,4.10158
FFVR,102,101,4.77378,4.04148
none,103,102,0,5.13666
FM2D,103,102,0.479647,4.33244
FM3D,103,102,15.8995,5.13666
ICP,103,102,0.681997,4.08049
PCA,103,102,0.000665,4.27113
FVR,103,102,18.6839,4.27267
FVR3D,103,102,37.9422,4.14634
FVR3D-2,103,102,19.347,4.432
FFVR,103,102,4.669,4.11818
none,104,103,0,4.54711
FM2D,104,103,0.496646,3.6819
FM3D,104,103,15.8861,4.54711
ICP,104,103,0.357874,4.27279
PCA,104,103,0.000666,4.84084
FVR,104,103,18.6357,4.03692
FVR3D,104,103,37.9157,3.92723
FVR3D-2,104,103,19.7354,3.67549
FFVR,104,103,4.6656,4.51991
none,105,104,0,4.22635
FM2D,105,104,0.505843,3.67856
FM3D,105,104,15.8751,4.22635
ICP,105,104,0.926726,4.12451
PCA,105,104,0.000689,4.16006
FVR,105,104,18.498,4.03758
FVR3D,105,104,38.1523,5.18146
FVR3D-2,105,104,19.947,3.95949
FFVR,105,104,4.66883,3.91724
none,106,105,0,5.33013
FM2D,106,105,0.537043,4.76343
FM3D,106,105,15.9731,5.33013
ICP,106,105,0.534338,5.02456
PCA,106,105,0.000972,6.24464
FVR,106,105,18.5237,4.96552
FVR3D,106,105,37.8655,5.90597
FVR3D-2,106,105,19.8569,4.9561
FFVR,106,105,4.57997,4.67057
none,107,106,0,5.10652
FM2D,107,106,0.525536,5.09598
FM3D,107,106,15.9111,5.10652
ICP,107,106,0.36739,5.20235
PCA,107,106,0.000665,6.45523
FVR,107,106,18.7233,5.58455
FVR3D,107,106,37.8074,4.79577
FVR3D-2,107,106,19.9707,4.99101
FFVR,107,106,4.7066,5.28412
none,108,107,0,6.61944
FM2D,108,107,0.557329,5.5994
FM3D,108,107,15.9122,6.61944
ICP,108,107,0.689961,5.61208
PCA,108,107,0.000664,6.90856
FVR,108,107,18.6334,5.90229
FVR3D,108,107,37.7644,6.64167
FVR3D-2,108,107,19.8817,5.17816
FFVR,108,107,4.6688,5.78452
none,109,108,0,3.95705
FM2D,109,108,0.520114,3.65435
FM3D,109,108,16.0009,3.95705
ICP,109,108,0.887432,3.4734
PCA,109,108,0.000658,3.68195
FVR,109,108,18.4673,3.27279
FVR3D,109,108,37.7213,3.34023
FVR3D-2,109,108,20.2533,3.45058
FFVR,109,108,4.66502,3.24202
none,110,109,0,4.58573
FM2D,110,109,0.540378,4.01461
FM3D,110,109,15.8839,4.58573
ICP,110,109,0.524771,3.99929
PCA,110,109,0.000663,3.9138
FVR,110,109,18.4191,3.84984
FVR3D,110,109,37.9971,4.47332
FVR3D-2,110,109,19.2567,4.07464
FFVR,110,109,4.65974,3.92378
none,111,110,0,4.137
FM2D,111,110,0.508101,3.44107
FM3D,111,110,16.0515,4.137
ICP,111,110,0.494519,3.53955
PCA,111,110,0.00066,4.1491
FVR,111,110,18.6455,3.48684
FVR3D,111,110,38.2148,4.0836
FVR3D-2,111,110,19.7152,3.41627
FFVR,111,110,4.66686,3.43984
none,112,111,0,5.18118
FM2D,112,111,0.515256,4.34412
FM3D,112,111,15.8753,5.18118
ICP,112,111,0.710416,4.44113
PCA,112,111,0.000659,5.13564
FVR,112,111,18.3479,4.81751
FVR3D,112,111,37.9811,4.47256
FVR3D-2,112,111,20.0508,4.0564
FFVR,112,111,4.65561,4.51309
none,113,112,0,4.17322
FM2D,113,112,0.525022,3.67282
FM3D,113,112,15.8934,4.17322
ICP,113,112,0.569874,3.58781
PCA,113,112,0.000662,3.89034
FVR,113,112,18.6527,3.6501
FVR3D,113,112,38.0536,3.8155
FVR3D-2,113,112,19.7648,3.47037
FFVR,113,112,4.67889,3.71554
none,114,113,0,4.8465
FM2D,114,113,0.545221,3.95152
FM3D,114,113,15.9745,4.8465
ICP,114,113,0.576544,3.85401
PCA,114,113,0.000655,4.80613
FVR,114,113,18.6525,4.7863
FVR3D,114,113,37.8381,4.04621
FVR3D-2,114,113,19.6329,4.01599
FFVR,114,113,4.6132,4.13138
none,115,114,0,3.97311
FM2D,115,114,0.716363,3.48737
FM3D,115,114,15.8819,3.97311
ICP,115,114,0.685243,3.27092
PCA,115,114,0.000657,4.35857
FVR,115,114,18.7209,4.35733
FVR3D,115,114,37.9928,3.44729
FVR3D-2,115,114,19.7295,3.46
FFVR,115,114,4.69449,3.48563
none,116,115,0,4.53
FM2D,116,115,0.619139,3.61207
FM3D,116,115,15.9999,4.53
ICP,116,115,0.857621,4.07986
PCA,116,115,0.000657,3.97555
FVR,116,115,18.9103,4.06042
FVR3D,116,115,37.802,3.47451
FVR3D-2,116,115,19.49,3.57297
FFVR,116,115,4.7143,3.55054
none,117,116,0,4.66539
FM2D,117,116,0.532952,4.25195
FM3D,117,116,15.8983,4.66539
ICP,117,116,0.861875,4.18417
PCA,117,116,0.000652,4.58951
FVR,117,116,18.6653,4.04022
FVR3D,117,116,38.0646,4.03346
FVR3D-2,117,116,20.0372,4.57204
FFVR,117,116,4.65552,4.2134
none,118,117,0,5.50293
FM2D,118,117,0.526735,5.02751
FM3D,118,117,15.8872,5.50293
ICP,118,117,0.706328,5.22519
PCA,118,117,0.000655,6.16467
FVR,118,117,18.6281,6.018
FVR3D,118,117,38.1214,5.52202
FVR3D-2,118,117,19.7821,5.2645
FFVR,118,117,4.68734,4.99823
none,119,118,0,5.57055
FM2D,119,118,0.531013,5.15802
FM3D,119,118,16.0886,5.57055
ICP,119,118,0.682788,5.09106
PCA,119,118,0.000651,5.56001
FVR,119,118,18.7146,5.45234
FVR3D,119,118,38.0091,5.86689
FVR3D-2,119,118,20.0191,5.11191
FFVR,119,118,4.58082,5.44848
none,120,119,0,4.20079
FM2D,120,119,0.527513,3.26027
FM3D,120,119,15.9108,4.20079
ICP,120,119,1.21764,3.32033
PCA,120,119,0.000652,4.25038
FVR,120,119,18.8441,3.37943
FVR3D,120,119,38.041,3.39083
FVR3D-2,120,119,20.285,3.1415
FFVR,120,119,4.80659,3.3642
none,121,120,0,4.96826
FM2D,121,120,0.536755,4.08024
FM3D,121,120,15.9237,4.96826
ICP,121,120,0.864038,4.54112
PCA,121,120,0.000651,5.46368
FVR,121,120,18.7514,4.37315
FVR3D,121,120,38.545,4.90649
FVR3D-2,121,120,20.1373,4.99327
FFVR,121,120,4.57814,4.43892
none,122,121,0,3.53684
FM2D,122,121,0.539,3.49636
FM3D,122,121,15.9356,3.53684
ICP,122,121,0.844561,3.23489
PCA,122,121,0.000653,4.8924
FVR,122,121,18.6584,3.21738
FVR3D,122,121,37.8981,4.35507
FVR3D-2,122,121,20.3749,3.66407
FFVR,122,121,4.66934,3.67025
none,123,122,0,4.30167
FM2D,123,122,0.516657,3.49673
FM3D,123,122,16.0733,4.30167
ICP,123,122,0.6628,3.39888
PCA,123,122,0.000722,3.98361
FVR,123,122,18.7592,4.6541
FVR3D,123,122,38.3842,3.71036
FVR3D-2,123,122,20.3061,3.31873
FFVR,123,122,4.68518,3.84261
none,124,123,0,6.0733
FM2D,124,123,0.522335,6.02552
FM3D,124,123,16.138,6.0733
ICP,124,123,0.656502,4.50851
PCA,124,123,0.000646,7.82859
FVR,124,123,18.5686,5.06075
FVR3D,124,123,38.104,7.29205
FVR3D-2,124,123,19.9118,4.72308
FFVR,124,123,4.6464,4.88333
none,125,124,0,3.62749
FM2D,125,124,0.523354,2.92195
FM3D,125,124,16.0072,3.62749
ICP,125,124,0.350151,3.56226
PCA,125,124,0.000654,3.65988
FVR,125,124,18.5044,2.93225
FVR3D,125,124,38.312,3.34619
FVR3D-2,125,124,19.7154,2.79902
FFVR,125,124,4.71423,2.97534
none,126,125,0,3.904
FM2D,126,125,0.563331,3.81224
FM3D,126,125,15.9728,3.904
ICP,126,125,0.710809,3.18668
PCA,126,125,0.000651,4.21148
FVR,126,125,18.4147,3.3457
FVR3D,126,125,38.4307,3.61666
FVR3D-2,126,125,19.8233,3.07481
FFVR,126,125,4.66562,4.00916
none,127,126,0,3.79369
FM2D,127,126,0.55027,3.26438
FM3D,127,126,16.1704,3.79369
ICP,127,126,0.520768,3.29035
PCA,127,126,0.000651,4.14111
FVR,127,126,18.5326,4.45861
FVR3D,127,126,38.0892,3.91348
FVR3D-2,127,126,19.9124,3.10472
FFVR,127,126,4.69844,3.74713
none,128,127,0,3.55977
FM2D,128,127,0.549403,3.21694
FM3D,128,127,15.9898,3.55977
ICP,128,127,0.505485,3.1124
PCA,128,127,0.000684,3.63203
FVR,128,127,18.5359,3.3081
FVR3D,128,127,38.3888,3.13858
FVR3D-2,128,127,19.6685,2.99719
FFVR,128,127,4.55839,3.2667
none,129,128,0,3.52888
FM2D,129,128,0.607631,2.76307
FM3D,129,128,16.0556,3.52888
ICP,129,128,0.505837,3.09037
PCA,129,128,0.000752,4.12875
FVR,129,128,18.7286,2.90141
FVR3D,129,128,38.2368,2.91343
FVR3D-2,129,128,19.8612,3.25545
FFVR,129,128,4.66368,3.4076
none,130,129,0,4.05425
FM2D,130,129,0.533602,3.61597
FM3D,130,129,15.9655,4.05425
ICP,130,129,0.497117,4.01011
PCA,130,129,0.000663,4.33822
FVR,130,129,18.7209,3.62251
FVR3D,130,129,38.0565,3.98465
FVR3D-2,130,129,20.0728,4.42212
FFVR,130,129,4.66353,3.62079
none,131,130,0,3.38815
FM2D,131,130,0.520347,3.04134
FM3D,131,130,15.8743,3.38815
ICP,131,130,0.699136,2.77074
PCA,131,130,0.000769,3.22236
FVR,131,130,18.6053,4.04354
FVR3D,131,130,38.2062,2.8922
FVR3D-2,131,130,19.4903,2.87204
FFVR,131,130,4.66313,3.08039
none,132,131,0,4.48141
FM2D,132,131,0.495995,3.68362
FM3D,132,131,16.0021,4.48141
ICP,132,131,0.529405,3.87773
PCA,132,131,0.00066,4.05783
FVR,132,131,18.6176,3.8194
FVR3D,132,131,38.1292,3.86789
FVR3D-2,132,131,19.96,4.04353
FFVR,132,131,4.69314,4.18135
none,133,132,0,3.69829
FM2D,133,132,0.483925,3.39095
FM3D,133,132,15.8633,3.69829
ICP,133,132,0.3415,3.60921
PCA,133,132,0.000663,3.96997
FVR,133,132,18.6542,4.44609
FVR3D,133,132,37.8597,3.7745
FVR3D-2,133,132,19.4608,3.05111
FFVR,133,132,4.68053,3.11248
none,134,133,0,4.61504
FM2D,134,133,0.532117,3.93119
FM3D,134,133,15.9412,4.61504
ICP,134,133,0.858342,4.80534
PCA,134,133,0.000663,4.52598
FVR,134,133,18.405,4.2657
FVR3D,134,133,38.0971,4.66589
FVR3D-2,134,133,20.1411,4.59384
FFVR,134,133,4.58815,4.25813
none,135,134,0,3.21038
FM2D,135,134,0.434292,3.19314
FM3D,135,134,15.8929,3.21038
ICP,135,134,0.514846,2.85522
PCA,135,134,0.000686,4.57174
FVR,135,134,18.5346,3.65815
FVR3D,135,134,37.9939,2.88103
FVR3D-2,135,134,19.8125,2.56568
FFVR,135,134,4.69491,2.98222
none,136,135,0,4.45306
FM2D,136,135,0.42264,4.03095
FM3D,136,135,15.8849,4.45306
ICP,136,135,0.665996,4.53956
PCA,136,135,0.000789,6.15058
FVR,136,135,18.5206,3.80869
FVR3D,136,135,38.0867,4.1468
FVR3D-2,136,135,19.6104,4.6092
FFVR,136,135,4.59374,4.31846
none,137,136,0,3.72963
FM2D,137,136,0.404012,2.71153
FM3D,137,136,16.3298,3.72963
ICP,137,136,0.865403,7.529
PCA,137,136,0.000712,3.05953
FVR,137,136,18.7706,3.06376
FVR3D,137,136,38.0992,2.80813
FVR3D-2,137,136,19.6712,2.79303
FFVR,137,136,4.67086,2.82775
none,138,137,0,4.17957
FM2D,138,137,0.400805,3.17668
FM3D,138,137,15.924,4.17957
ICP,138,137,0.524633,6.16508
PCA,138,137,0.000659,4.5555
FVR,138,137,18.8358,3.66631
FVR3D,138,137,38.3683,6.58902
FVR3D-2,138,137,19.8569,3.29843
FFVR,138,137,4.75596,4.17351
none,139,138,0,3.50171
FM2D,139,138,0.423771,3.4003
FM3D,139,138,15.917,3.50171
ICP,139,138,0.35048,4.25859
PCA,139,138,0.000669,3.25779
FVR,139,138,18.5524,3.02936
FVR3D,139,138,37.9228,3.71526
FVR3D-2,139,138,19.3222,3.17109
FFVR,139,138,4.5535,3.16184
none,140,139,0,3.48452
FM2D,140,139,0.428437,3.18316
FM3D,140,139,15.8988,3.48452
ICP,140,139,0.645739,2.79368
PCA,140,139,0.000661,3.48946
FVR,140,139,18.6432,3.17005
FVR3D,140,139,38.0021,3.49965
FVR3D-2,140,139,20.1845,2.82762
FFVR,140,139,4.65727,3.16067
none,141,140,0,3.92732
FM2D,141,140,0.425345,3.41693
FM3D,141,140,15.8778,3.92732
ICP,141,140,0.837671,3.38226
PCA,141,140,0.00066,4.00201
FVR,141,140,18.3052,3.42637
FVR3D,141,140,38.025,3.43847
FVR3D-2,141,140,19.6599,3.76153
FFVR,141,140,4.55759,3.42744
none,142,141,0,3.78302
FM2D,142,141,0.412905,3.63903
FM3D,142,141,16.0377,3.78302
ICP,142,141,0.326004,3.44687
PCA,142,141,0.000656,3.74366
FVR,142,141,18.4118,3.38281
FVR3D,142,141,37.9319,3.44918
FVR3D-2,142,141,19.6629,3.43998
FFVR,142,141,4.69126,3.25896
none,143,142,0,3.74419
FM2D,143,142,0.412182,3.13078
FM3D,143,142,15.9257,3.74419
ICP,143,142,0.359318,3.89702
PCA,143,142,0.00066,3.50446
FVR,143,142,18.7557,4.28057
FVR3D,143,142,38.1231,3.55746
FVR3D-2,143,142,19.4202,3.18328
FFVR,143,142,4.71497,3.34983
none,144,143,0,3.29223
FM2D,144,143,0.411641,2.7946
FM3D,144,143,15.8868,3.29223
ICP,144,143,0.496719,3.15432
PCA,144,143,0.000657,3.69788
FVR,144,143,18.6678,3.53545
FVR3D,144,143,38.055,3.32006
FVR3D-2,144,143,19.6686,3.14676
FFVR,144,143,4.67294,2.96257
none,145,144,0,4.2584
FM2D,145,144,0.410325,3.19416
FM3D,145,144,15.9046,4.2584
ICP,145,144,0.348738,3.25266
PCA,145,144,0.000661,6.2989
FVR,145,144,18.8696,3.66407
FVR3D,145,144,37.8145,4.2648
FVR3D-2,145,144,19.6706,3.13461
FFVR,145,144,4.68005,3.50895
none,146,145,0,4.58277
FM2D,146,145,0.412008,4.05248
FM3D,146,145,15.9017,4.58277
ICP,146,145,0.622131,4.69175
PCA,146,145,0.000661,4.27496
FVR,146,145,18.6595,4.21223
FVR3D,146,145,38.0747,4.42116
FVR3D-2,146,145,19.903,3.92092
FFVR,146,145,4.69541,4.53743
none,147,146,0,3.66764
FM2D,147,146,0.418538,3.778
FM3D,147,146,16.0665,3.66764
ICP,147,146,0.504577,3.60862
PCA,147,146,0.000662,3.68949
FVR,147,146,18.6712,3.30137
FVR3D,147,146,38.2331,3.35552
FVR3D-2,147,146,19.6237,3.3923
FFVR,147,146,4.68039,3.39919
none,148,147,0,5.73965
FM2D,148,147,0.428018,4.93919
FM3D,148,147,15.9077,5.73965
ICP,148,147,0.504533,4.55936
PCA,148,147,0.000668,5.07293
FVR,148,147,18.6985,5.50058
FVR3D,148,147,37.8695,4.81233
FVR3D-2,148,147,19.652,4.67822
FFVR,148,147,4.76231,4.75977
none,149,148,0,2.81154
FM2D,149,148,0.466826,2.94668
FM3D,149,148,15.9024,2.81154
ICP,149,148,0.80155,2.93724
PCA,149,148,0.00073,3.29136
FVR,149,148,18.3267,2.60011
FVR3D,149,148,37.9398,2.81534
FVR3D-2,149,148,20.384,3.58222
FFVR,149,148,4.68411,3.15337
none,150,149,0,3.404
FM2D,150,149,0.433071,3.46908
FM3D,150,149,15.8767,3.404
ICP,150,149,0.32233,3.37186
PCA,150,149,0.000668,4.38939
FVR,150,149,18.8337,2.99772
FVR3D,150,149,38.1608,3.30714
FVR3D-2,150,149,19.7109,3.11236
FFVR,150,149,4.69898,3.12187
none,151,150,0,3.79637
FM2D,151,150,0.451282,3.31873
FM3D,151,150,15.8797,3.79637
ICP,151,150,0.490498,3.51926
PCA,151,150,0.001031,3.59004
FVR,151,150,18.6621,3.57804
FVR3D,151,150,37.8159,3.61176
FVR3D-2,151,150,19.6982,3.44484
FFVR,151,150,4.68471,3.66403
none,152,151,0,4.20442
FM2D,152,151,0.416509,4.04503
FM3D,152,151,15.9973,4.20442
ICP,152,151,0.496569,3.6957
PCA,152,151,0.000666,4.10209
FVR,152,151,18.6628,4.13018
FVR3D,152,151,38.5137,3.6128
FVR3D-2,152,151,19.5362,4.41554
FFVR,152,151,4.66344,4.02253
none,153,152,0,4.88471
FM2D,153,152,0.418375,4.2743
FM3D,153,152,15.9025,4.88471
ICP,153,152,0.704939,5.10473
PCA,153,152,0.000671,4.58523
FVR,153,152,18.5587,4.66767
FVR3D,153,152,38.0575,4.68435
FVR3D-2,153,152,20.013,4.67971
FFVR,153,152,4.68681,4.51669
none,154,153,0,3.60024
FM2D,154,153,0.4675,3.2124
FM3D,154,153,15.9771,3.60024
ICP,154,153,0.684049,3.52763
PCA,154,153,0.000675,3.559
FVR,154,153,18.6107,3.4375
FVR3D,154,153,37.9402,2.99027
FVR3D-2,154,153,19.6042,3.15969
FFVR,154,153,4.70083,3.20348
none,155,154,0,3.56587
FM2D,155,154,0.45894,3.19448
FM3D,155,154,15.8845,3.56587
ICP,155,154,0.333774,3.09516
PCA,155,154,0.000669,3.59614
FVR,155,154,18.7568,3.45107
FVR3D,155,154,38.2305,5.30075
FVR3D-2,155,154,19.6361,3.17161
FFVR,155,154,4.71792,3.22436
none,156,155,0,3.18109
FM2D,156,155,0.461405,3.03967
FM3D,156,155,15.901,3.18109
ICP,156,155,0.881604,3.38956
PCA,156,155,0.000814,3.95232
FVR,156,155,18.6314,2.87069
FVR3D,156,155,38.0577,4.23426
FVR3D-2,156,155,19.301,3.13816
FFVR,156,155,4.68414,3.07654
none,157,156,0,3.19542
FM2D,157,156,0.465148,3.57376
FM3D,157,156,16.0085,3.19542
ICP,157,156,0.323923,3.39996
PCA,157,156,0.000672,3.79833
FVR,157,156,18.6977,3.7576
FVR3D,157,156,38.3057,3.90926
FVR3D-2,157,156,19.5757,3.16282
FFVR,157,156,4.65945,3.25869
none,158,157,0,3.80348
FM2D,158,157,0.445903,4.16835
FM3D,158,157,15.9038,3.80348
ICP,158,157,0.518487,3.68172
PCA,158,157,0.000701,3.85147
FVR,158,157,18.762,3.72306
FVR3D,158,157,38.0517,3.69087
FVR3D-2,158,157,19.6966,3.86145
FFVR,158,157,4.8299,3.92229
none,159,158,0,3.65418
FM2D,159,158,0.442133,3.50937
FM3D,159,158,15.8953,3.65418
ICP,159,158,0.864926,3.8397
PCA,159,158,0.000698,3.78822
FVR,159,158,18.574,3.4362
FVR3D,159,158,38.0555,3.44502
FVR3D-2,159,158,20.2335,3.45625
FFVR,159,158,4.54082,3.32043
none,160,159,0,3.47812
FM2D,160,159,0.437804,4.0056
FM3D,160,159,15.8963,3.47812
ICP,160,159,0.335269,4.0072
PCA,160,159,0.000682,3.80319
FVR,160,159,18.3806,3.96724
FVR3D,160,159,37.961,4.78623
FVR3D-2,160,159,19.875,4.25528
FFVR,160,159,4.68592,3.43332
none,161,160,0,3.91107
FM2D,161,160,0.456258,3.41695
FM3D,161,160,15.954,3.91107
ICP,161,160,0.472023,2.7683
PCA,161,160,0.000666,3.25139
FVR,161,160,18.6262,3.34438
FVR3D,161,160,38.1522,3.59959
FVR3D-2,161,160,20.0015,2.98089
FFVR,161,160,4.67256,3.21297
none,162,161,0,3.18964
FM2D,162,161,0.441986,2.74978
FM3D,162,161,16.0992,3.18964
ICP,162,161,0.350842,3.55155
PCA,162,161,0.000664,3.70214
FVR,162,161,18.5808,2.85452
FVR3D,162,161,38.1116,2.90615
FVR3D-2,162,161,19.334,3.37002
FFVR,162,161,4.65711,2.6672
none,163,162,0,4.47937
FM2D,163,162,0.461042,3.40045
FM3D,163,162,15.884,4.47937
ICP,163,162,0.327208,4.42619
PCA,163,162,0.000671,4.70061
FVR,163,162,18.6475,3.96784
FVR3D,163,162,37.9014,3.39595
FVR3D-2,163,162,20.0735,3.20147
FFVR,163,162,4.7245,4.43775
none,164,163,0,3.05303
FM2D,164,163,0.466401,2.91382
FM3D,164,163,15.88,3.05303
ICP,164,163,0.682204,3.36885
PCA,164,163,0.000687,3.29832
FVR,164,163,18.4623,2.76441
FVR3D,164,163,38.1284,2.72756
FVR3D-2,164,163,19.9383,2.85132
FFVR,164,163,4.67788,2.75843
none,165,164,0,3.51249
FM2D,165,164,0.468084,3.25272
FM3D,165,164,15.8857,3.51249
ICP,165,164,0.355428,3.60637
PCA,165,164,0.000766,3.55439
FVR,165,164,18.632,3.20222
FVR3D,165,164,37.9409,4.02989
FVR3D-2,165,164,19.8075,3.47747
FFVR,165,164,4.68523,3.10984
none,166,165,0,3.27969
FM2D,166,165,0.495755,3.1667
FM3D,166,165,15.8735,3.27969
ICP,166,165,0.358525,3.30567
PCA,166,165,0.000666,3.6064
FVR,166,165,18.6444,2.9722
FVR3D,166,165,38.0081,4.18328
FVR3D-2,166,165,19.948,3.19641
FFVR,166,165,4.53779,2.98842
none,167,166,0,2.7777
FM2D,167,166,0.508851,2.44187
FM3D,167,166,16.0631,2.7777
ICP,167,166,0.694043,2.68114
PCA,167,166,0.000667,3.17332
FVR,167,166,18.6873,2.4554
FVR3D,167,166,38.2309,2.87686
FVR3D-2,167,166,19.8928,2.48561
FFVR,167,166,4.70773,2.66272
none,168,167,0,3.58932
FM2D,168,167,0.497046,3.36958
FM3D,168,167,15.8813,3.58932
ICP,168,167,0.484035,3.88814
PCA,168,167,0.00067,4.03199
FVR,168,167,18.8456,3.35836
FVR3D,168,167,37.6663,3.84749
FVR3D-2,168,167,19.9494,4.13565
FFVR,168,167,4.72981,4.04957
none,169,168,0,2.53247
FM2D,169,168,0.496891,2.43386
FM3D,169,168,15.9109,2.53247
ICP,169,168,0.698646,2.46568
PCA,169,168,0.000671,2.50179
FVR,169,168,18.6072,2.35284
FVR3D,169,168,38.2443,2.58325
FVR3D-2,169,168,19.874,2.59276
