alg,frame1,frame2,seconds,hd
FVR3D,21,20,38.0546,3.65107
FVR3D-2,21,20,19.7192,3.21685
FFVR,21,20,4.66589,3.22141
none,22,21,0,3.28182
FM2D,22,21,0.494012,3.0076
FM3D,22,21,15.8659,3.28182
ICP,22,21,0.512643,3.1106
PCA,22,21,0.000813,3.13281
FVR,22,21,18.7972,3.27259
FVR3D,22,21,38.0497,3.14505
FVR3D-2,22,21,19.8637,3.06769
FFVR,22,21,4.79002,3.07241
none,23,22,0,3.6802
FM2D,23,22,0.488954,3.41646
FM3D,23,22,15.868,3.6802
ICP,23,22,0.661101,3.36737
PCA,23,22,0.000673,3.52491
FVR,23,22,18.6294,3.96627
FVR3D,23,22,37.9765,4.37706
FVR3D-2,23,22,20.1933,3.41595
FFVR,23,22,4.65761,3.90998
none,24,23,0,2.97642
FM2D,24,23,0.484525,2.98566
FM3D,24,23,15.8902,2.97642
ICP,24,23,0.55113,2.8945
PCA,24,23,0.000678,3.17434
FVR,24,23,18.4532,3.32923
FVR3D,24,23,38.2426,2.96846
FVR3D-2,24,23,19.5425,3.10392
FFVR,24,23,4.68296,3.65218
none,25,24,0,3.1427
FM2D,25,24,0.477537,2.84726
FM3D,25,24,15.8797,3.1427
ICP,25,24,0.651353,2.78837
PCA,25,24,0.000868,3.35794
FVR,25,24,18.6668,3.15197
FVR3D,25,24,37.9968,3.39461
FVR3D-2,25,24,19.87,2.76637
FFVR,25,24,4.54438,3.81851
none,26,25,0,4.75671
FM2D,26,25,0.473941,4.28961
FM3D,26,25,16.0011,4.75671
ICP,26,25,0.877475,4.07833
PCA,26,25,0.000675,4.37954
FVR,26,25,18.2883,4.47897
FVR3D,26,25,38.1422,4.7215
FVR3D-2,26,25,19.8777,4.11974
FFVR,26,25,4.66288,4.8818
none,27,26,0,3.68873
FM2D,27,26,0.478598,3.32014
FM3D,27,26,15.8785,3.68873
ICP,27,26,1.04915,3.40318
PCA,27,26,0.000678,3.64995
FVR,27,26,18.5061,3.53366
FVR3D,27,26,37.8421,3.45569
FVR3D-2,27,26,20.2384,3.94689
FFVR,27,26,4.66944,3.70707
none,28,27,0,3.04011
FM2D,28,27,0.486004,3.11979
FM3D,28,27,15.9189,3.04011
ICP,28,27,0.658741,3.03788
PCA,28,27,0.000679,3.50703
FVR,28,27,18.6561,3.13189
FVR3D,28,27,38.0133,3.96112
FVR3D-2,28,27,20.0276,2.86392
FFVR,28,27,4.648,3.35855
none,29,28,0,3.15311
FM2D,29,28,0.487043,2.87431
FM3D,29,28,15.9903,3.15311
ICP,29,28,0.344908,2.98676
PCA,29,28,0.000726,3.64002
FVR,29,28,18.4519,2.97954
FVR3D,29,28,38.3544,3.52095
FVR3D-2,29,28,19.9547,3.05055
FFVR,29,28,4.67484,3.50013
none,30,29,0,3.49703
FM2D,30,29,0.496752,3.27525
FM3D,30,29,15.8953,3.49703
ICP,30,29,0.335762,3.85288
PCA,30,29,0.000678,3.65103
FVR,30,29,18.4886,4.05306
FVR3D,30,29,38.0942,3.63404
FVR3D-2,30,29,19.9399,3.60004
FFVR,30,29,4.57517,3.61917
none,31,30,0,3.04836
FM2D,31,30,0.490579,2.90046
FM3D,31,30,15.9732,3.04836
ICP,31,30,0.707025,3.37415
PCA,31,30,0.000682,3.0893
FVR,31,30,18.2913,3.10765
FVR3D,31,30,38.5403,3.12164
FVR3D-2,31,30,19.8107,3.12027
FFVR,31,30,4.64574,3.14179
none,32,31,0,3.03441
FM2D,32,31,0.494232,2.98808
FM3D,32,31,15.8866,3.03441
ICP,32,31,0.491237,3.08647
PCA,32,31,0.00068,2.93347
FVR,32,31,18.7907,2.95975
FVR3D,32,31,37.8273,3.20505
FVR3D-2,32,31,19.865,2.89575
FFVR,32,31,4.70477,3.18538
none,33,32,0,3.86399
FM2D,33,32,0.531151,3.63129
